Company,Title,Technical Keywords,Nontechnical Keywords
Meta,Equipment Mechanical Engineer,"['python', '', 'data', 'development', 'ui', 'analysis', 'r', 'software', 'engineering', 'product', 'engineer', 'programming', 'bachelor', 'communication', 'testing']","['experience', 'year', 'degree', 'related', 'equivalent', 'working', 'work', 'including', 'skill', 'field', 'using', 'related field', 'electrical', 'test', 'problem solving']"
Meta,Audio Systems Tuning Engineer,"['', 'object', 'development', 'ui', 'r', 'systems', 'computer', 'product', 'machine learning', 'architecture', 'communication', 'testing', 'algorithms', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'work', 'including', 'knowledge', 'building', 'science', 'understanding', 'test', 'cross functional']"
Meta,Digital Modeling Engineer,"['python', 'c++', '', 'oriented', 'language', 'data', 'development', 'ui', 'design', 'r', 'visualization', 'systems', 'engineer', 'programming']","['experience', 'year', 'equivalent', 'team', 'language', 'complex']"
Meta,Hardware Systems Engineer,"['', 'data', 'development', 'ui', 'design', 'management', 'storage', 'r', 'software', 'engineering', 'systems', 'computer', 'product', 'engineer', 'programming', 'machine learning', 'models', 'architecture', 'communication']","['experience', 'year', 'related', 'technical', 'equivalent', 'working', 'work', 'team', 'including', 'management', 'field', 'using', 'experience working', 'complex', 'understanding', 'electrical']"
Meta,Controls Engineer,"['', 'language', 'data', 'development', 'design', 'management', 'r', 'systems', 'programming', 'communication', 'networking']","['experience', 'year', 'working', 'work', 'team', 'management', 'knowledge', 'skill', 'project', 'language', 'experience working', 'understanding', 'high', 'electrical']"
Meta,SW Engineer Live Telepresence,"['c++', '', 'data', 'development', 'ui', 'r', 'engineering', 'computer', 'application', 'product', 'engineer', 'cloud', 'machine learning', 'communication', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'working', 'work', 'team', 'field', 'science', 'developing', 'experience working', 'related field', 'high']"
Meta,Design Verification Engineer,"['python', 'c++', '', 'ui', 'design', 'r', 'engineering', 'computer', 'engineer', 'bachelor', 'coding', 'computer science']","['experience', 'year', 'degree', 'equivalent', 'knowledge', 'science', 'electrical']"
Meta,Integration FPGA Engineer,"['python', 'c++', '', 'language', 'structure', 'development', 'ui', 'design', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'programming', 'bachelor', 'agile', 'computer science']","['experience', 'year', 'degree', 'equivalent', 'field', 'science', 'using', 'language', 'developing', 'electrical', 'test']"
Meta,Depth Sensor Engineer,"['python', 'c++', '', 'language', 'data', 'ui', 'design', 'analysis', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'machine learning', 'models', 'communication']","['experience', 'year', 'related', 'technical', 'working', 'work', 'team', 'including', 'knowledge', 'skill', 'using', 'language', 'experience working', 'understanding', 'electrical', 'new', 'test', 'cross functional']"
Meta,"Application Engineer, Cameras & Sensors","['python', 'c++', '', 'language', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'algorithms']","['experience', 'year', 'related', 'equivalent', 'working', 'work', 'using', 'language', 'developing', 'experience working', 'electrical']"
Meta,Optical Engineer,"['python', '', 'language', 'data', 'development', 'design', 'analysis', 'r', 'software', 'engineering', 'systems', 'code', 'product', 'engineer', 'bachelor']","['experience', 'year', 'degree', 'related', 'working', 'work', 'including', 'field', 'project', 'using', 'language', 'developing', 'experience working', 'understanding', 'high', 'electrical', 'test']"
Meta,Silicon Prototyping FPGA Engineer,"['python', '', 'language', 'development', 'ui', 'design', 'management', 'r', 'engineering', 'computer', 'engineer', 'architecture']","['experience', 'year', 'degree', 'working', 'work', 'team', 'management', 'knowledge', 'field', 'building', 'project', 'language', 'experience working', 'understanding', 'electrical']"
Meta,Data Center Capacity Engineer,"['python', '', 'language', 'data', 'structure', 'development', 'analysis', 'management', 'storage', 'r', 'visualization', 'engineering', 'systems', 'application', 'product', 'engineer', 'programming', 'sql', 'communication', 'agile', 'networking']","['experience', 'year', 'technical', 'working', 'work', 'management', 'knowledge', 'field', 'project', 'using', 'language', 'strong']"
Meta,Data Center Capacity Engineer,"['python', '', 'data', 'structure', 'development', 'analysis', 'management', 'storage', 'r', 'visualization', 'engineering', 'systems', 'application', 'product', 'engineer', 'programming', 'sql', 'communication', 'agile', 'networking']","['experience', 'year', 'technical', 'working', 'work', 'management', 'knowledge', 'field', 'project', 'using', 'strong']"
Meta,Data Center Production Operations Engineer,"['python', '', 'language', 'data', 'structure', 'ui', 'management', 'storage', 'r', 'systems', 'engineer', 'programming', 'sql', 'communication', 'security', 'linux', 'networking']","['experience', 'year', 'technical', 'working', 'work', 'ability', 'including', 'management', 'knowledge', 'skill', 'field', 'project', 'using', 'language', 'developing', 'complex', 'electrical']"
Meta,SiteOps Global Infrastructure Services Engineer,"['python', '', 'data', 'structure', 'ui', 'design', 'analysis', 'management', 'storage', 'r', 'systems', 'sql', 'communication', 'coding', 'security', 'scaling', 'unix', 'linux', 'algorithms']","['experience', 'year', 'related', 'technical', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'skill', 'field', 'building', 'project', 'experience working', 'strong', 'complex', 'service', 'understanding', 'high', 'electrical', 'distributed', 'cross functional']"
Meta,"Electrical Engineer, Reality Labs","['python', 'c++', '', 'language', 'development', 'ui', 'design', 'management', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'programming']","['experience', 'year', 'technical', 'equivalent', 'working', 'work', 'team', 'management', 'project', 'using', 'language', 'experience working', 'understanding', 'high', 'electrical', 'test']"
Meta,"Research Engineer Intern, 3D Scene Understanding, Computer Vision / ML (PhD)","['python', 'c++', '', 'ui', 'r', 'software', 'computer', 'engineer', 'machine learning', 'coding']","['experience', 'year', 'degree', 'work', 'knowledge', 'skill', 'field', 'strong', 'high', 'problem solving']"
Meta,Perceptual Display Solutions Engineer,"['python', 'c++', '', 'development', 'ui', 'design', 'analysis', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'statistics', 'algorithms', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'work', 'knowledge', 'field', 'science', 'developing', 'electrical']"
Meta,"Security Engineer, Internal Detection and Response","['python', '', 'language', 'development', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'engineer', 'programming', 'security', 'linux']","['experience', 'year', 'technical', 'work', 'team', 'including', 'management', 'knowledge', 'building', 'using', 'language', 'developing', 'complex']"
Meta,"Thermal Engineer, Reality Labs","['', 'ui', 'analysis', 'r', 'systems', 'product']","['experience', 'year', 'equivalent', 'working', 'work', 'knowledge', 'using', 'developing', 'high']"
Meta,Optical Coating Engineer,"['python', '', 'data', 'design', 'analysis', 'r', 'software', 'engineering', 'product', 'engineer']","['experience', 'year', 'degree', 'related', 'knowledge', 'field', 'science', 'developing', 'related field', 'understanding', 'high', 'practical']"
Meta,Optical Systems Engineer,"['', 'development', 'design', 'analysis', 'r', 'software', 'engineering', 'systems', 'code', 'product', 'engineer', 'bachelor', 'testing']","['experience', 'year', 'degree', 'related', 'technical', 'working', 'work', 'team', 'using', 'experience working', 'understanding', 'electrical', 'test']"
Meta,Software Engineer (Leadership) - Machine Learning | Ingénieur logiciel (leadership) – Apprentissage automatique,"['java', 'python', 'c++', '', 'language', 'data', 'ui', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'programming', 'machine learning', 'bachelor', 'communication', 'computer science']","['experience', 'year', 'degree', 'technical', 'equivalent', 'working', 'work', 'field', 'project', 'science', 'language', 'new', 'practical']"
Meta,"Electrical Engineer, Facebook Reality Labs","['python', 'c++', '', 'language', 'development', 'ui', 'design', 'management', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'programming']","['experience', 'equivalent', 'working', 'work', 'management', 'using', 'language', 'experience working', 'understanding', 'high', 'electrical', 'test']"
Meta,SiteOps Global Infrastructure Services Engineer,"['python', '', 'data', 'structure', 'ui', 'design', 'analysis', 'management', 'storage', 'r', 'systems', 'sql', 'communication', 'coding', 'security', 'scaling', 'unix', 'linux']","['experience', 'year', 'related', 'technical', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'skill', 'field', 'building', 'project', 'experience working', 'strong', 'complex', 'service', 'understanding', 'high', 'electrical', 'distributed', 'cross functional']"
Meta,"Electrical Engineer, Facebook Reality Labs","['python', 'c++', '', 'language', 'development', 'ui', 'design', 'management', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'programming']","['experience', 'year', 'technical', 'equivalent', 'working', 'work', 'team', 'management', 'project', 'using', 'language', 'experience working', 'understanding', 'high', 'electrical', 'test']"
Meta,"Network Engineer, Deployment and Support","['python', '', 'data', 'structure', 'design', 'management', 'r', 'communication', 'troubleshooting', 'linux', 'networking']","['experience', 'year', 'working', 'work', 'including', 'management', 'knowledge', 'field', 'project', 'technology', 'experience working', 'service', 'problem solving']"
Meta,Data Center Production Operations Engineer,"['', 'language', 'data', 'structure', 'ui', 'management', 'storage', 'r', 'systems', 'programming', 'communication', 'linux', 'networking']","['experience', 'year', 'related', 'technical', 'working', 'work', 'management', 'knowledge', 'skill', 'field', 'project', 'language', 'developing']"
Meta,Connectivity Engineer,"['', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'testing', 'troubleshooting']","['experience', 'year', 'related', 'work', 'including', 'management', 'project', 'complex', 'test']"
Meta,Material Engineer,"['python', '', 'language', 'development', 'ui', 'r', 'engineering', 'engineer', 'programming', 'linux']","['experience', 'year', 'related', 'working', 'work', 'including', 'knowledge', 'field', 'science', 'language', 'experience working', 'related field']"
Meta,Data Center Production Operations Engineer,"['', 'language', 'data', 'structure', 'ui', 'management', 'storage', 'r', 'systems', 'programming', 'communication', 'linux', 'networking']","['experience', 'year', 'related', 'technical', 'working', 'work', 'management', 'knowledge', 'skill', 'field', 'project', 'language', 'developing']"
Meta,Data Center Production Operations Engineer,"['', 'language', 'data', 'structure', 'ui', 'management', 'storage', 'r', 'systems', 'programming', 'communication', 'linux', 'networking']","['experience', 'year', 'related', 'technical', 'working', 'work', 'management', 'knowledge', 'skill', 'field', 'project', 'language', 'developing']"
Meta,Enterprise Engineer,"['web', '', 'ui', 'r', 'engineering', 'systems', 'computer', 'application', 'product', 'engineer', 'programming', 'bachelor', 'scaling', 'computer science']","['experience', 'year', 'degree', 'technical', 'equivalent', 'working', 'work', 'field', 'building', 'project', 'science', 'new', 'practical']"
Meta,Critical Facility Engineer,"['', 'data', 'ui', 'r', 'engineering', 'systems', 'product', 'engineer', 'bachelor']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'knowledge', 'field', 'related field', 'high', 'electrical']"
Meta,Connectivity Engineer,"['', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'testing', 'troubleshooting']","['experience', 'year', 'related', 'work', 'including', 'management', 'project', 'complex', 'test']"
Meta,Connectivity Engineer,"['', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'testing', 'troubleshooting']","['experience', 'year', 'related', 'work', 'including', 'management', 'project', 'complex', 'test']"
Meta,Display Engineer,"['', 'data', 'development', 'ui', 'design', 'analysis', 'r', 'engineering', 'application', 'product', 'engineer', 'programming', 'models', 'architecture', 'communication', 'algorithms']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'team', 'knowledge', 'skill', 'field', 'project', 'science', 'technology', 'related field', 'electrical', 'test']"
Meta,Reliability Engineer,"['', 'ui', 'design', 'analysis', 'r', 'engineering', 'computer', 'engineer', 'bachelor', 'testing', 'computer science']","['experience', 'year', 'degree', 'technical', 'equivalent', 'ability', 'including', 'knowledge', 'field', 'science', 'developing', 'practical', 'test']"
Meta,Optical Process Engineer,"['', 'data', 'development', 'ui', 'analysis', 'r', 'software', 'engineering', 'product', 'engineer', 'communication', 'statistics']","['experience', 'year', 'related', 'working', 'work', 'ability', 'team', 'knowledge', 'skill', 'field', 'project', 'science', 'using', 'developing', 'related field', 'high', 'electrical', 'new', 'test']"
Meta,Critical Facility Engineer,"['', 'data', 'ui', 'r', 'engineering', 'systems', 'product', 'engineer', 'bachelor']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'knowledge', 'field', 'related field', 'high', 'electrical']"
Meta,Critical Facility Engineer,"['', 'data', 'ui', 'r', 'engineering', 'systems', 'product', 'engineer', 'bachelor']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'knowledge', 'field', 'related field', 'high', 'electrical']"
Meta,Optical Systems Engineer,"['', 'design', 'analysis', 'r', 'engineering', 'systems', 'code', 'product', 'engineer']","['experience', 'year', 'related', 'working', 'work', 'ability', 'team', 'including', 'field', 'developing', 'experience working', 'related field', 'high']"
Meta,Optical System Manufacturing Engineer,"['', 'data', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'engineering', 'product', 'engineer', 'communication', 'testing']","['experience', 'year', 'degree', 'related', 'equivalent', 'working', 'work', 'ability', 'team', 'management', 'skill', 'field', 'building', 'project', 'science', 'technology', 'developing', 'related field', 'electrical', 'new', 'test', 'cross functional']"
Meta,"Network Engineer, Deployment & Support","['', 'data', 'structure', 'design', 'management', 'r', 'troubleshooting', 'networking']","['experience', 'year', 'technical', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'field', 'project', 'experience working']"
Meta,Opto-Mechanical Engineer,"['', 'data', 'development', 'ui', 'design', 'analysis', 'r', 'engineering', 'systems', 'application', 'product', 'engineer', 'testing', 'statistics']","['experience', 'year', 'equivalent', 'working', 'work', 'knowledge', 'experience working', 'high', 'test']"
Meta,Wireless System Engineer,"['c++', '', 'development', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'bachelor', 'communication', 'testing', 'troubleshooting']","['experience', 'working', 'work', 'field', 'experience working', 'understanding', 'electrical', 'test']"
Meta,Electrical Design Verification Engineer,"['python', '', 'development', 'ui', 'design', 'r', 'engineering', 'computer', 'product', 'engineer', 'architecture']","['experience', 'year', 'equivalent', 'team', 'knowledge', 'electrical', 'test']"
Meta,Optical Design Engineer,"['', 'development', 'ui', 'design', 'r', 'engineering', 'systems', 'code', 'product', 'engineer', 'testing']","['experience', 'year', 'degree', 'related', 'equivalent', 'working', 'work', 'ability', 'team', 'field', 'developing', 'experience working', 'high', 'electrical', 'test']"
Meta,"Electrical Engineer, Power Systems","['', 'ui', 'design', 'management', 'r', 'engineering', 'product', 'engineer']","['experience', 'year', 'related', 'equivalent', 'management', 'field', 'technology', 'related field', 'electrical']"
Meta,"Product Design Engineer, Reality Labs","['', 'development', 'ui', 'design', 'analysis', 'r', 'engineering', 'systems', 'product', 'engineer', 'testing']","['experience', 'year', 'equivalent', 'working', 'work', 'ability', 'including', 'knowledge', 'complex', 'high', 'test']"
Meta,"Privacy Engineer, Technical Audit","['java', 'python', 'c++', '', 'language', 'ui', 'r', 'computer', 'code', 'application', 'business', 'coding', 'security', 'computer science']","['experience', 'year', 'technical', 'equivalent', 'work', 'including', 'science', 'language']"
Meta,Graphics Research Engineer - Optics & Displays,"['python', 'c++', '', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'computer', 'code', 'engineer', 'programming', 'architecture', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'work', 'knowledge', 'field', 'science', 'complex', 'related field', 'understanding', 'high', 'new']"
Meta,"Network Engineer, Deployment and Support","['', 'data', 'structure', 'ui', 'design', 'r', 'troubleshooting', 'networking']","['experience', 'year', 'related', 'working', 'work', 'ability', 'team', 'including', 'knowledge', 'field', 'project', 'experience working']"
Meta,Regional Environmental Engineer,"['', 'r', 'engineering', 'engineer']","['experience', 'year', 'degree', 'related', 'knowledge', 'field', 'related field']"
Meta,"Program Engineer, Connectivity CoE ","['', 'object', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'product', 'communication']","['experience', 'year', 'related', 'work', 'management', 'skill', 'field', 'project', 'related field', 'understanding']"
Meta,"ASIC Engineer, Design Verification","['python', 'c++', '', 'data', 'structure', 'development', 'ui', 'design', 'r', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'networking', 'computer science']","['experience', 'degree', 'technical', 'equivalent', 'working', 'work', 'team', 'field', 'building', 'science', 'experience working', 'high', 'practical']"
Meta,Process Integration Hardware Engineer,"['', 'data', 'development', 'ui', 'r', 'engineering', 'engineer', 'bachelor', 'architecture']","['experience', 'year', 'degree', 'related', 'technical', 'ability', 'knowledge', 'science', 'technology', 'electrical', 'cross functional']"
Meta,Hardware Design - Electrical Engineer,"['', 'ui', 'design', 'request', 'r', 'engineering', 'computer', 'product', 'engineer', 'bachelor', 'architecture', 'agile']","['experience', 'year', 'degree', 'technical', 'work', 'team', 'knowledge', 'field', 'project', 'electrical', 'new']"
Meta,"Electrical Engineer, Analog/Power Systems","['', 'ui', 'design', 'management', 'r', 'engineering', 'product', 'engineer']","['experience', 'year', 'related', 'equivalent', 'management', 'field', 'technology', 'related field', 'electrical']"
Meta,Computational Display and Integration Engineer,"['python', 'c++', '', 'development', 'r', 'engineering', 'computer', 'engineer', 'computer science']","['experience', 'year', 'degree', 'related', 'work', 'field', 'science', 'related field', 'electrical']"
Meta,Critical Facility Engineer (Newton County),"['', 'data', 'ui', 'r', 'engineering', 'systems', 'product', 'engineer', 'bachelor']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'knowledge', 'field', 'related field', 'high', 'electrical']"
Meta,Display Mechanical Engineer,"['', 'data', 'ui', 'design', 'analysis', 'r', 'engineering', 'application', 'product', 'engineer']","['experience', 'year', 'degree', 'equivalent', 'working', 'work', 'ability', 'team', 'knowledge', 'field', 'project', 'developing', 'experience working', 'understanding', 'high', 'electrical', 'new', 'test']"
Meta,Network Operations Engineer,"['', 'data', 'structure', 'ui', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'business', 'architecture', 'computer science']","['experience', 'related', 'technical', 'equivalent', 'working', 'work', 'team', 'including', 'knowledge', 'science', 'experience working']"
Meta,"Network Engineer, Deployment & Support","['python', '', 'data', 'structure', 'ui', 'design', 'management', 'r', 'engineering', 'systems', 'computer', 'engineer', 'bachelor', 'troubleshooting', 'linux', 'networking', 'computer science']","['experience', 'year', 'degree', 'technical', 'equivalent', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'field', 'project', 'science', 'experience working', 'practical']"
Meta,"ASIC Engineer, Architecture","['c++', '', 'object', 'oriented', 'development', 'ui', 'r', 'engineering', 'systems', 'computer', 'code', 'engineer', 'programming', 'machine learning', 'bachelor', 'architecture', 'object oriented', 'computer science']","['experience', 'degree', 'related', 'technical', 'equivalent', 'work', 'knowledge', 'field', 'science', 'electrical', 'practical']"
Meta,Design Verification Engineer,"['python', 'c++', '', 'ui', 'design', 'r', 'engineering', 'computer', 'engineer', 'bachelor', 'coding', 'computer science']","['experience', 'year', 'degree', 'equivalent', 'ability', 'team', 'knowledge', 'science', 'electrical']"
Meta,Signal Integrity and Power Integrity Engineer,"['', 'ui', 'design', 'r', 'engineering', 'engineer', 'models', 'bachelor', 'mathematics']","['experience', 'year', 'degree', 'related', 'equivalent', 'working', 'work', 'skill', 'field', 'using', 'complex', 'related field', 'understanding', 'high', 'electrical', 'practical', 'test']"
Meta,"Product Design Engineer, Reality Labs","['', 'language', 'development', 'design', 'analysis', 'r', 'engineering', 'systems', 'product', 'engineer', 'testing']","['experience', 'year', 'working', 'work', 'ability', 'team', 'including', 'knowledge', 'skill', 'language', 'high', 'test']"
Meta,Digital and AMS Verification Engineer,"['', 'design', 'r', 'product', 'architecture']","['experience', 'year', 'related', 'working', 'work', 'team', 'field', 'project', 'related field']"
Meta,Red (GaAs) Process Integration Engineer,"['', 'design', 'analysis', 'r', 'engineering', 'engineer', 'communication']","['experience', 'year', 'degree', 'related', 'work', 'ability', 'team', 'knowledge', 'skill', 'science', 'technology', 'strong', 'understanding', 'electrical', 'test', 'problem solving']"
Meta,"Visiting Research Engineer, Language","['python', 'c++', '', 'language', 'data', 'structure', 'development', 'ui', 'r', 'engineering', 'systems', 'computer', 'engineer', 'machine learning', 'bachelor', 'mathematics', 'statistics', 'algorithms', 'computer science']","['experience', 'degree', 'related', 'technical', 'equivalent', 'field', 'science', 'language', 'developing', 'practical', 'distributed']"
Meta,"Fan Design and Analysis Engineer, Reality Labs","['python', '', 'data', 'design', 'analysis', 'r', 'visualization', 'engineering', 'product', 'engineer', 'bachelor', 'testing']","['experience', 'year', 'degree', 'related', 'working', 'work', 'team', 'including', 'field', 'using', 'experience working', 'related field', 'high', 'test']"
Meta,Visiting Researcher,"['java', 'python', 'c++', '', 'language', 'ui', 'r', 'software', 'systems', 'computer', 'engineer', 'programming', 'machine learning', 'coding', 'computer science']","['experience', 'degree', 'technical', 'work', 'knowledge', 'field', 'building', 'science', 'language']"
Meta,"Network Engineer, Operations Support","['python', '', 'data', 'structure', 'ui', 'design', 'request', 'management', 'r', 'engineering', 'systems', 'computer', 'product', 'engineer', 'bachelor', 'troubleshooting', 'linux', 'networking', 'computer science']","['experience', 'year', 'degree', 'technical', 'equivalent', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'field', 'project', 'science', 'experience working', 'new', 'practical']"
Meta,Failure Analysis Engineer,"['', 'ui', 'analysis', 'r', 'engineering', 'computer', 'engineer', 'bachelor', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'knowledge', 'field', 'science', 'using', 'related field', 'electrical', 'practical']"
Meta,"Audio Electrical Engineer, Meta Reality Labs","['', 'development', 'ui', 'design', 'analysis', 'r', 'engineering', 'product', 'engineer', 'testing']","['experience', 'year', 'equivalent', 'team', 'field', 'using', 'understanding', 'electrical', 'test']"
Meta,"Process Engineer, ALD Optical Scientist","['', 'ui', 'design', 'r', 'engineering', 'systems', 'engineer']","['experience', 'year', 'equivalent', 'working', 'work', 'including', 'field', 'science', 'technology', 'understanding', 'electrical']"
Meta,"Research Scientist Intern, Audio Machine Learning and Computer Vision (PhD)","['', 'ui', 'r', 'software', 'engineering', 'computer', 'application', 'engineer', 'machine learning', 'models', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'work', 'skill', 'field', 'building', 'science', 'using', 'strong', 'electrical']"
Meta,Silicon Physical Design Engineer,"['python', '', 'ui', 'design', 'analysis', 'r', 'engineering', 'engineer', 'programming', 'bachelor']","['experience', 'year', 'degree', 'equivalent', 'working', 'work', 'knowledge', 'experience working', 'understanding', 'electrical']"
Meta,"Research Scientist Intern, Graphics and 3D Reconstruction (PhD)","['python', 'c++', '', 'object', 'ui', 'r', 'software', 'computer', 'engineer', 'programming', 'machine learning', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'work', 'including', 'skill', 'field', 'project', 'science', 'related field', 'high', 'problem solving']"
Meta,Research Scientist Intern - Human Understanding (PhD),"['python', 'c++', '', 'data', 'ui', 'analysis', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'machine learning', 'coding', 'computer science']","['experience', 'year', 'degree', 'work', 'ability', 'field', 'building', 'science', 'electrical']"
Meta,"Research Scientist, Photorealistic Telepresence (PhD)","['python', 'c++', '', 'ui', 'design', 'r', 'software', 'computer', 'engineer', 'machine learning', 'models', 'coding', 'algorithms']","['experience', 'year', 'related', 'work', 'field', 'using', 'developing', 'related field']"
Meta,Site Quality Manager,"['', 'data', 'structure', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'engineer']","['experience', 'year', 'equivalent', 'work', 'management', 'field', 'building', 'project', 'electrical', 'fast paced']"
Meta,Controls Subject Matter Expert,"['python', '', 'language', 'data', 'development', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'engineer', 'programming', 'sql', 'bachelor', 'networking']","['experience', 'year', 'degree', 'technical', 'equivalent', 'working', 'work', 'management', 'knowledge', 'field', 'project', 'language', 'experience working', 'complex', 'understanding', 'high', 'electrical']"
Meta,"Network Infrastructure Engineer, Global Design and Construction","['python', '', 'data', 'structure', 'ui', 'design', 'management', 'r', 'systems', 'application', 'communication', 'security', 'linux', 'networking']","['experience', 'year', 'technical', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'building', 'project', 'using', 'experience working']"
Meta,"Research Scientist Intern, Comp. Imaging & Optics, CV, Machine Perception (PhD)","['python', 'c++', '', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'machine learning', 'coding', 'algorithms', 'computer science']","['experience', 'year', 'degree', 'related', 'work', 'including', 'field', 'science', 'related field', 'understanding', 'high', 'electrical']"
Meta,"Research Scientist Intern, Computer Vision and 3D Reconstruction (PhD)","['python', 'c++', '', 'structure', 'ui', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'machine learning', 'coding', 'algorithms', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'work', 'skill', 'field', 'science', 'high', 'problem solving']"
Meta,"Manager, Sensor Systems","['python', 'c++', '', 'development', 'ui', 'analysis', 'r', 'software', 'engineering', 'computer', 'engineer', 'machine learning', 'algorithms', 'computer science']","['experience', 'year', 'related', 'technical', 'working', 'work', 'team', 'including', 'skill', 'field', 'science', 'developing', 'experience working', 'related field', 'high', 'electrical']"
Meta,Director of Electrical Engineering,"['', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'product', 'engineer', 'communication', 'testing']","['experience', 'year', 'technical', 'equivalent', 'working', 'work', 'team', 'building', 'technology', 'understanding', 'high', 'electrical', 'test']"
Meta,"Technical Program Manager, Data Systems Collection","['python', '', 'data', 'development', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'product', 'engineer', 'bachelor', 'communication', 'computer science']","['experience', 'year', 'degree', 'technical', 'equivalent', 'working', 'work', 'management', 'skill', 'field', 'science', 'using', 'experience working', 'understanding', 'high']"
Meta,"Lead Construction Manager, Dual Campus","['', 'data', 'structure', 'development', 'ui', 'analysis', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'engineer', 'bachelor', 'business']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'management', 'knowledge', 'skill', 'field', 'building', 'project', 'using', 'experience working', 'complex', 'electrical', 'new']"
Meta,"Research Scientist Intern, AI Applied Research - Machine Learning (PhD)","['java', 'python', 'c++', '', 'language', 'r', 'software', 'systems', 'computer', 'engineer', 'machine learning', 'mathematics', 'coding', 'computer science']","['experience', 'degree', 'related', 'working', 'work', 'ability', 'team', 'field', 'science', 'using', 'language', 'experience working', 'complex', 'cross functional']"
Meta,AI Residency Program (University Grad),"['python', 'c++', '', 'language', 'ui', 'r', 'software', 'engineering', 'computer', 'engineer', 'programming', 'machine learning', 'bachelor', 'mathematics', 'coding', 'statistics', 'computer science']","['experience', 'degree', 'equivalent', 'work', 'ability', 'knowledge', 'skill', 'field', 'project', 'science', 'language', 'strong', 'complex', 'electrical', 'practical']"
Meta,"Research Scientist Intern, CV and Machine Perception (PhD)","['python', 'c++', '', 'data', 'structure', 'analysis', 'r', 'software', 'systems', 'computer', 'engineer', 'models', 'coding', 'algorithms', 'computer science']","['experience', 'degree', 'related', 'working', 'work', 'including', 'field', 'science', 'developing', 'experience working', 'related field', 'understanding', 'high']"
Meta,"Project Manager, Assets & Partner Approvals Program","['', 'oriented', 'structure', 'management', 'r', 'software', 'product', 'business', 'communication']","['experience', 'year', 'related', 'technical', 'work', 'team', 'including', 'management', 'knowledge', 'skill', 'field', 'project', 'complex', 'related field', 'new']"
Meta,Critical Facility Manager,"['', 'data', 'ui', 'management', 'r', 'bachelor']","['experience', 'year', 'degree', 'technical', 'equivalent', 'working', 'work', 'ability', 'team', 'management', 'knowledge', 'field', 'high', 'electrical']"
